,id,unix_time,gps_x,gps_y
288,125876934,1704869925.0,15.50388888888889,52.598166666666664
289,125881429,1704905640.0,15.718722222222222,51.80016666666667
290,125878154,1704897566.0,15.234333333333334,52.7455
291,125972960,1704879000.0,15.232083333333334,52.75002777777778
292,125877980,1704903046.0,15.728055555555555,51.73025
293,125877536,1704868964.0,15.646416666666667,52.088944444444444
294,125894761,1704889800.0,15.483138888888888,51.937444444444445
295,125877976,1704899696.0,15.058083333333334,51.80752777777778
296,125879948,1704915000.0,14.761277777777778,52.40563888888889
297,125877522,1704854672.0,14.604138888888889,52.294666666666664
298,125876921,1704869771.0,15.155333333333333,52.74583333333333
299,125879251,1704905170.0,15.617555555555555,52.06505555555555
300,125877413,1704865854.0,15.251277777777778,52.73386111111111
301,125876979,1704877471.0,15.116861111111112,52.438138888888886
302,125877540,1704876511.0,15.24525,52.74086111111111
303,125877025,1704882786.0,15.237444444444444,52.74513888888889
304,125877872,1704893401.0,14.611611111111111,52.32677777777778
305,125877801,1704896519.0,15.852222222222222,52.82519444444444
306,125876084,1704889894.0,15.49386111111111,51.963944444444444
307,125877822,1704888192.0,14.611611111111111,52.32227777777778
308,125877760,1704894660.0,15.533527777777778,51.56613888888889
309,125877422,1704866429.0,15.492166666666666,51.943333333333335
310,125879132,1704896276.0,15.528722222222223,51.575583333333334
311,125878026,1704908048.0,15.425166666666666,51.58669444444445
312,125878846,1705011665.0,15.487388888888889,52.25347222222222
313,125878100,1704942148.0,15.575055555555556,51.92663888888889
314,125885319,1704976740.0,15.497722222222222,51.936
315,126010462,1705012800.0,15.199916666666667,52.73577777777778
316,125882287,1704989640.0,15.587,52.17413888888889
317,125882285,1704986700.0,15.583722222222223,52.19
318,125880404,1704990263.0,15.696444444444445,51.640027777777775
319,125879811,1704979708.0,14.997166666666667,51.770722222222226
320,125880381,1704990900.0,15.438583333333334,51.94588888888889
321,125878587,1704984783.0,15.497027777777777,51.958555555555556
322,125879649,1704978850.0,15.596583333333333,51.743722222222225
